time_s,rpm,current_A,torque_Nm,back_emf_V,omega_rad_s,voltage_V,load_Nm,reference_rpm,measured_rpm,error_rpm,raw_voltage_V,integrator_V,derivative_rpm_s,aw_error_V
0.57505,2120.4255204859,0.448798502915324,0.0224399251457662,11.102522062738,222.05044125476,12,0,3000,2120.42439862819,879.575601371807,15.7236691644309,10.2671720438875,24.2695946384724,-3.72366916443086
0.5751,2120.42664157689,0.448795527218412,0.0224397763609206,11.1025279327567,222.050558655135,12,0,3000,2120.42439862819,879.575601371807,15.7236691644309,10.2671720438875,24.2695946384724,-3.72366916443086
0.57515,2120.4277619017,0.448792553555183,0.0224396276777591,11.1025337987637,222.050675975274,12,0,3000,2120.42439862819,879.575601371807,15.7236691644309,10.2671720438875,24.2695946384724,-3.72366916443086
0.5752,2120.42888146084,0.448789581924246,0.0224394790962123,11.1025396607617,222.050793215233,12,0,3000,2120.42439862819,879.575601371807,15.7236691644309,10.2671720438875,24.2695946384724,-3.72366916443086
0.57525,2120.43000025484,0.448786612324212,0.0224393306162106,11.1025455187534,222.050910375067,12,0,3000,2120.42439862819,879.575601371807,15.7236691644309,10.2671720438875,24.2695946384724,-3.72366916443086
0.5753,2120.43111828422,0.448783644753694,0.0224391822376847,11.1025513727415,222.05102745483,12,0,3000,2120.42439862819,879.575601371807,15.7236691644309,10.2671720438875,24.2695946384724,-3.72366916443086
0.57535,2120.43223554951,0.448780679211305,0.0224390339605652,11.1025572227289,222.051144454578,12,0,3000,2120.42439862819,879.575601371807,15.7236691644309,10.2671720438875,24.2695946384724,-3.72366916443086
0.5754,2120.43335205123,0.448777715695658,0.0224388857847829,11.1025630687182,222.051261374364,12,0,3000,2120.42439862819,879.575601371807,15.7236691644309,10.2671720438875,24.2695946384724,-3.72366916443086
0.57545,2120.43446778989,0.448774754205368,0.0224387377102684,11.1025689107122,222.051378214243,12,0,3000,2120.42439862819,879.575601371807,15.7236691644309,10.2671720438875,24.2695946384724,-3.72366916443086
0.5755,2120.43558276602,0.448771794739052,0.0224385897369526,11.1025747487135,222.051494974271,12,0,3000,2120.42439862819,879.575601371807,15.7236691644309,10.2671720438875,24.2695946384724,-3.72366916443086
0.57555,2120.43669698014,0.448768837295326,0.0224384418647663,11.102580582725,222.051611654501,12,0,3000,2120.42439862819,879.575601371807,15.7236691644309,10.2671720438875,24.2695946384724,-3.72366916443086
0.5756,2120.43781043278,0.448765881872807,0.0224382940936403,11.1025864127494,222.051728254988,12,0,3000,2120.42439862819,879.575601371807,15.7236691644309,10.2671720438875,24.2695946384724,-3.72366916443086
0.57565,2120.43892312445,0.448762928470114,0.0224381464235057,11.1025922387894,222.051844775787,12,0,3000,2120.42439862819,879.575601371807,15.7236691644309,10.2671720438875,24.2695946384724,-3.72366916443086
0.5757,2120.44003505567,0.448759977085868,0.0224379988542934,11.1025980608476,222.051961216952,12,0,3000,2120.42439862819,879.575601371807,15.7236691644309,10.2671720438875,24.2695946384724,-3.72366916443086
0.57575,2120.44114622696,0.448757027718687,0.0224378513859344,11.1026038789269,222.052077578538,12,0,3000,2120.42439862819,879.575601371807,15.7236691644309,10.2671720438875,24.2695946384724,-3.72366916443086
0.5758,2120.44225663884,0.448754080367195,0.0224377040183598,11.1026096930299,222.052193860598,12,0,3000,2120.42439862819,879.575601371807,15.7236691644309,10.2671720438875,24.2695946384724,-3.72366916443086
0.57585,2120.44336629184,0.448751135030013,0.0224375567515006,11.1026155031594,222.052310063188,12,0,3000,2120.42439862819,879.575601371807,15.7236691644309,10.2671720438875,24.2695946384724,-3.72366916443086
0.5759,2120.44447518646,0.448748191705764,0.0224374095852882,11.1026213093181,222.052426186362,12,0,3000,2120.42439862819,879.575601371807,15.7236691644309,10.2671720438875,24.2695946384724,-3.72366916443086
0.57595,2120.44558332323,0.448745250393074,0.0224372625196537,11.1026271115086,222.052542230173,12,0,3000,2120.42439862819,879.575601371807,15.7236691644309,10.2671720438875,24.2695946384724,-3.72366916443086
0.576,2120.44669070267,0.448742311090567,0.0224371155545283,11.1026329097338,222.052658194676,12,0,3000,2120.44669070267,879.553309297332,15.7236657336779,10.2673069032826,23.9400079445586,-3.72366573367789
