time_s,rpm,current_A,torque_Nm,back_emf_V,omega_rad_s,voltage_V,load_Nm,reference_rpm,measured_rpm,error_rpm,raw_voltage_V,integrator_V,derivative_rpm_s,aw_error_V,voltage_command_sat_V,duty_cycle,voltage_avg_V,pwm_error_V,shaft_angle_rad,encoder_count,encoder_delta_count,encoder_rpm,encoder_rpm_error,true_rpm,feedback_rpm,encoder_A,encoder_B,quadrature_state,previous_quadrature_state,decoded_encoder_count,encoder_direction,invalid_transition_count,ideal_count_edge,encoder_edge_angle_rad,ideal_encoder_count_phase5a,count_difference_vs_phase5a
0.267,1926.7427004656,0.648596063754679,0.032429803187734,10.0884011885675,201.76802377135,11.3202379342851,0,2000,1933.59375,66.40625,11.3202379342851,10.9082829967607,2539.43170739111,0,11.3202379342851,0.943353161190426,11.3202379342851,0,31.8624318179624,20771,132,1933.59375,6.85104953439554,1926.7427004656,1933.59375,1,0,2,3,20771,1,0,20771,31.8624318179624,20771,0
0.268,1927.85293865399,0.626856706441053,0.0313428353220527,10.0942143821281,201.884287642562,11.4167431244274,0,2000,1918.9453125,81.0546875,11.4167431244274,10.9139157742139,-325.213160507411,0,11.4167431244274,0.951395260368952,11.4167431244274,0,32.0642588765563,20902,131,1918.9453125,-8.90762615398876,1927.85293865399,1918.9453125,1,1,3,3,20902,0,0,20902,32.0642588765563,20902,0
0.269,1928.97617315713,0.647537455287695,0.0323768727643848,10.1000956242336,202.001912484673,11.3327460136295,0,2000,1933.59375,66.40625,11.3327460136295,10.9207910761052,2170.39528291049,0,11.3327460136295,0.944395501135794,11.3327460136295,0,32.2662011405987,21034,132,1933.59375,4.61757684287386,1928.97617315713,1933.59375,1,1,3,3,21034,0,0,21034,32.2662011405987,21034,0
0.27,1930.08170966309,0.626729539630213,0.0313364769815106,10.1058841998427,202.117683996853,11.3383787910826,0,2000,1933.59375,66.40625,11.3383787910826,10.9264238535583,1808.66273575874,0,11.3383787910826,0.944864899256887,11.3383787910826,0,32.4682618034917,21166,132,1933.59375,3.51204033691033,1930.08170966309,1933.59375,1,1,3,1,21166,1,0,21166,32.4682618034917,21166,0
0.271,1931.12336997256,0.61909528388014,0.030954764194007,10.1113383204689,202.226766409379,11.434883981225,0,2000,1918.9453125,81.0546875,11.434883981225,10.9320566310114,-934.187303534381,0,11.434883981225,0.952906998435413,11.434883981225,0,32.6704343526116,21297,131,1918.9453125,-12.1780574725592,1931.12336997256,1918.9453125,0,1,1,1,21297,0,0,21297,32.6704343526116,21297,0
0.272,1932.22086941237,0.645031680270314,0.0322515840135157,10.117084814098,202.341696281959,11.3508868704271,0,2000,1933.59375,66.40625,11.3508868704271,10.9389319329027,1662.91683038802,0,11.3508868704271,0.945907239202256,11.3508868704271,0,32.8727175322065,21429,132,1933.59375,1.37288058763261,1932.22086941237,1933.59375,0,1,1,1,21429,0,0,21429,32.8727175322065,21429,0
0.273,1933.31663537179,0.626182352455738,0.0313091176227869,10.1228222312449,202.456444624899,11.3565196478802,0,2000,1933.59375,66.40625,11.3565196478802,10.9445647103558,1385.76402532335,0,11.3565196478802,0.946376637323348,11.3565196478802,-1.77635683940025e-15,33.0751173869157,21561,132,1933.59375,0.277114628206846,1933.31663537179,1933.59375,0,1,1,1,21561,0,0,21561,33.0751173869157,21561,0
0.274,1934.35447553333,0.619278287988502,0.0309639143994251,10.1282563496234,202.565126992468,11.3621524253333,0,2000,1933.59375,66.40625,11.3621524253333,10.9501974878089,1154.80335443612,0,11.3621524253333,0.946846035444441,11.3621524253333,0,33.2776284666663,21693,132,1933.59375,-0.760725533328014,1934.35447553333,1933.59375,0,1,1,1,21693,0,0,21693,33.2776284666663,21693,0
0.275,1935.37067157821,0.616824852640403,0.0308412426320201,10.1335771396721,202.671542793442,11.3677852027864,0,2000,1933.59375,66.40625,11.3677852027864,10.955830265262,962.336128696768,0,11.3677852027864,0.947315433565534,11.3677852027864,0,33.480246912817,21825,132,1933.59375,-1.7769215782107,1935.37067157821,1933.59375,0,1,1,1,21825,0,0,21825,33.480246912817,21825,0
0.276,1936.37874187187,0.616029758158235,0.0308014879079117,10.1388553833869,202.777107667737,11.3734179802395,0,2000,1933.59375,66.40625,11.3734179802395,10.9614630427152,801.946773913974,0,11.3734179802395,0.947784831686627,11.3734179802395,-1.77635683940025e-15,33.6829712812349,21957,132,1933.59375,-2.78499187186958,1936.37874187187,1933.59375,0,1,1,1,21957,0,0,21957,33.6829712812349,21957,0
0.277,1937.38372380887,0.615852675709844,0.0307926337854922,10.144117456504,202.882349130079,11.2881783450034,0,2000,1948.2421875,51.7578125,11.2881783450034,10.9670958201683,3109.69522826164,0,11.2881783450034,0.940681528750287,11.2881783450034,0,33.8858010274529,22090,133,1948.2421875,10.8584636911296,1937.38372380887,1948.2421875,1,1,3,1,22090,1,0,22090,33.8858010274529,22090,0
0.278,1938.30779236718,0.587243655210506,0.0293621827605253,10.148955868161,202.97911736322,11.3834410107076,0,2000,1933.59375,66.40625,11.3834410107076,10.9714860731832,150.006440218037,0,11.3834410107076,0.948620084225631,11.3834410107076,0,34.0887329432574,22222,132,1933.59375,-4.71404236718331,1938.30779236718,1933.59375,1,1,3,3,22222,0,0,22222,34.0887329432574,22222,0
0.279,1939.22412898488,0.605335224300551,0.0302667612150275,10.1537537954716,203.075075909432,11.3890737881607,0,2000,1933.59375,66.40625,11.3890737881607,10.9771188506363,125.005366848364,0,11.3890737881607,0.949089482346724,11.3890737881607,-1.77635683940025e-15,34.2917593078441,22354,132,1933.59375,-5.63037898487551,1939.22412898488,1933.59375,1,1,3,3,22354,0,0,22354,34.2917593078441,22354,0
0.28,1940.19474305814,0.612195277311441,0.030609763865572,10.158835918875,203.176718377499,11.3038341529246,0,2000,1948.2421875,51.7578125,11.3038341529246,10.9827516280894,2545.5773890403,0,11.3038341529246,0.941986179410384,11.3038341529246,0,34.4948849339527,22487,133,1948.2421875,8.0474444418619,1940.19474305814,1948.2421875,1,0,2,2,22487,0,0,22487,34.4948849339527,22487,0
0.281,1941.10581919822,0.586208590712021,0.029310429535601,10.1636063023892,203.272126047784,11.3990968186287,0,2000,1933.59375,66.40625,11.3990968186287,10.9871418811044,-320.09175913308,0,11.3990968186287,0.949924734885728,11.3990968186287,0,34.6981104310821,22619,132,1933.59375,-7.51206919821539,1941.10581919822,1933.59375,1,0,2,2,22619,0,0,22619,34.6981104310821,22619,0
0.282,1942.0171298285,0.605277658348493,0.0302638829174247,10.1683779136912,203.367558273825,11.3138571833926,0,2000,1948.2421875,51.7578125,11.3138571833926,10.9927746585575,2174.6631173891,0,11.3138571833926,0.942821431949387,11.3138571833926,0,34.901429501067,22752,133,1948.2421875,6.22505767150369,1942.0171298285,1948.2421875,0,0,0,0,22752,0,0,22752,34.901429501067,22752,0
0.283,1942.90598585739,0.583840033524142,0.0291920016762071,10.1730319529753,203.460639059507,11.4091198490968,0,2000,1933.59375,66.40625,11.4091198490968,10.9971649115724,-629.186985509083,0,11.4091198490968,0.950759987424731,11.4091198490968,0,35.1048444879246,22884,132,1933.59375,-9.31223585738667,1942.90598585739,1933.59375,0,0,0,0,22884,0,0,22884,35.1048444879246,22884,0
0.284,1943.80889426573,0.604604279439193,0.0302302139719597,10.1777595703462,203.555191406924,11.3238802138607,0,2000,1948.2421875,51.7578125,11.3238802138607,11.0027976890255,1917.08376207576,0,11.3238802138607,0.943656684488391,11.3238802138607,0,35.3083515613987,23017,133,1948.2421875,4.43329323426792,1943.80889426573,1948.2421875,0,1,1,1,23017,0,0,23017,35.3083515613987,23017,0
0.285,1944.69449790147,0.583798553208084,0.0291899276604042,10.1823965801396,203.647931602792,11.3282704668756,0,2000,1948.2421875,51.7578125,11.3282704668756,11.0071879420404,1597.5698017298,0,11.3282704668756,0.944022538906302,11.3282704668756,0,35.5119539851552,23150,133,1948.2421875,3.54768959852959,1944.69449790147,1948.2421875,1,1,3,3,23150,0,0,23150,35.5119539851552,23150,0
0.286,1945.51637161324,0.57613619460136,0.028806809730068,10.1866999008313,203.733998016627,11.4235331325798,0,2000,1933.59375,66.40625,11.4235331325798,11.0115781950554,-1110.09808189183,0,11.4235331325798,0.951961094381646,11.4235331325798,0,35.7156452727245,23282,132,1933.59375,-11.9226216132354,1945.51637161324,1933.59375,1,1,3,3,23282,0,0,23282,35.7156452727245,23282,0
0.287,1946.39413872375,0.602033202704706,0.0301016601352353,10.1912958786746,203.825917573492,11.3382934973437,0,2000,1948.2421875,51.7578125,11.3382934973437,11.0172109725085,1516.32451509014,0,11.3382934973437,0.944857791445306,11.3382934973437,0,35.9194241780747,23415,133,1948.2421875,1.84804877625379,1946.39413872375,1948.2421875,1,0,2,2,23415,0,0,23415,35.9194241780747,23415,0
0.288,1947.27019234729,0.583140282573719,0.029157014128686,10.195882884721,203.917657694421,11.3426837503586,0,2000,1948.2421875,51.7578125,11.3426837503586,11.0216012255234,1263.60376257512,0,11.3426837503586,0.945223645863216,11.3426837503586,0,36.123296749443,23548,133,1948.2421875,0.971995152712907,1947.27019234729,1948.2421875,0,0,0,0,23548,0,0,23548,36.123296749443,23548,0
0.289,1948.08832739953,0.576191060079353,0.0288095530039677,10.2001666298373,204.003332596747,11.3470740033735,0,2000,1948.2421875,51.7578125,11.3470740033735,11.0259914785384,1053.00313547926,0,11.3470740033735,0.945589500281127,11.3470740033735,0,36.3272575380734,23681,133,1948.2421875,0.153860100467909,1948.08832739953,1948.2421875,0,1,1,1,23681,0,0,23681,36.3272575380734,23681,0
0.29,1948.88482080819,0.573691883947401,0.0286845941973701,10.2043370595728,204.086741191456,11.3514642563885,0,2000,1948.2421875,51.7578125,11.3514642563885,11.0303817315533,877.502612899387,0,11.3514642563885,0.945955354699038,11.3514642563885,0,36.531302685792,23814,133,1948.2421875,-0.642633308192671,1948.88482080819,1948.2421875,1,1,3,3,23814,0,0,23814,36.531302685792,23814,0
0.291,1949.67318917064,0.572850832137255,0.0286425416068627,10.2084649466658,204.169298933316,11.3558545094034,0,2000,1948.2421875,51.7578125,11.3558545094034,11.0347719845682,731.252177416156,0,11.3558545094034,0.946321209116949,11.3558545094034,0,36.7354307486174,23947,133,1948.2421875,-1.4310016706429,1949.67318917064,1948.2421875,1,0,2,2,23947,0,0,23947,36.7354307486174,23947,0
0.292,1950.45846922565,0.572627712249286,0.0286313856124643,10.2125766634188,204.251533268377,11.3602447624183,0,2000,1948.2421875,51.7578125,11.3602447624183,11.0391622375831,609.376814513464,0,11.3602447624183,0.946687063534859,11.3602447624183,0,36.9396411821162,24080,133,1948.2421875,-2.2162817256542,1950.45846922565,1948.2421875,0,0,0,0,24080,0,0,24080,36.9396411821162,24080,0
0.293,1951.2425383482,0.57263497619227,0.0286317488096135,10.2166820397443,204.333640794886,11.273762602744,0,2000,1962.890625,37.109375,11.273762602744,11.0435524905981,2949.22026209455,0,11.273762602744,0.939480216895337,11.273762602744,0,37.1439337770882,24214,134,1962.890625,11.6480866518039,1951.2425383482,1962.890625,1,1,3,1,24214,1,0,24214,37.1439337770882,24214,0
0.294,1951.94639417512,0.544065881305925,0.0272032940652963,10.220367420236,204.407348404721,11.36778274401,0,2000,1948.2421875,51.7578125,11.36778274401,11.0467002191748,16.277301745461,0,11.36778274401,0.947315228667498,11.36778274401,0,37.3483054502953,24347,133,1948.2421875,-3.7042066751153,1951.94639417512,1948.2421875,1,0,2,2,24347,0,0,24347,37.3483054502953,24347,0
0.295,1952.64277949261,0.562143567371103,0.0281071783685552,10.2240136852319,204.480273704638,11.3721729970249,0,2000,1948.2421875,51.7578125,11.3721729970249,11.0510904721897,13.5644181212175,0,11.3721729970249,0.947681083085409,11.3721729970249,0,37.5527485275584,24480,133,1948.2421875,-4.40059199261282,1952.64277949261,1948.2421875,0,0,0,0,24480,0,0,24480,37.5527485275584,24480,0
0.296,1953.39354025963,0.568969688228469,0.0284484844114235,10.2279446594157,204.558893188314,11.3765632500398,0,2000,1948.2421875,51.7578125,11.3765632500398,11.0554807252047,11.3036817676813,0,11.3765632500398,0.94804693750332,11.3765632500398,-1.77635683940025e-15,37.7572678390512,24613,133,1948.2421875,-5.15135275963326,1953.39354025963,1948.2421875,0,1,1,1,24613,0,0,24613,37.7572678390512,24613,0
0.297,1954.16450282576,0.571603949364474,0.0285801974682237,10.2319814099722,204.639628199445,11.2900810903656,0,2000,1962.890625,37.109375,11.2900810903656,11.0598709782196,2450.8259848064,0,11.2900810903656,0.940840090863797,11.2900810903656,0,37.9618669998521,24747,134,1962.890625,8.72612217424285,1954.16450282576,1962.890625,1,0,2,2,24747,0,0,24747,37.9618669998521,24747,0
0.298,1954.86323320266,0.544014241563689,0.0272007120781844,10.2356399536704,204.712799073409,11.3841012316315,0,2000,1948.2421875,51.7578125,11.3841012316315,11.0630187067963,-399.051262661332,0,11.3841012316315,0.948675102635959,11.3841012316315,0,38.1665443518913,24880,133,1948.2421875,-6.62104570266024,1954.86323320266,1948.2421875,0,0,0,0,24880,0,0,24880,38.1665443518913,24880,0
0.299,1955.55746989254,0.562457453656879,0.028122872682844,10.2392749684784,204.785499369568,11.2976190719572,0,2000,1962.890625,37.109375,11.2976190719572,11.0674089598113,2108.86353111556,0,11.2976190719572,0.941468255996436,11.2976190719572,0,38.3712927523136,25014,134,1962.890625,7.33315510745888,1955.55746989254,1962.890625,1,1,3,3,25014,0,0,25014,38.3712927523136,25014,0
0.3,1956.22749171837,0.5407580337126,0.02703790168563,10.2427831945547,204.855663891094,11.3916392132232,0,2000,1948.2421875,51.7578125,11.3916392132232,11.070556688388,-684.019974070369,0,11.3916392132232,0.949303267768598,11.3916392132232,0,38.5761142305681,25147,133,1948.2421875,-7.98530421836608,1956.22749171837,1948.2421875,1,0,2,2,25147,0,0,25147,38.5761142305681,25147,0
0.301,1956.91091140298,0.561396119533379,0.028069805976669,10.2463615716555,204.92723143311,11.3051570535489,0,2000,1962.890625,37.109375,11.3051570535489,11.0749469414029,1871.38960494136,0,11.3051570535489,0.942096421129075,11.3051570535489,0,38.7810048393368,25281,134,1962.890625,5.9797135970191,1956.91091140298,1962.890625,0,1,1,1,25281,0,0,25281,38.7810048393368,25281,0
0.302,1957.57678374443,0.540514763521711,0.0270257381760855,10.2498480710824,204.996961421647,11.3991771948148,0,2000,1948.2421875,51.7578125,11.3991771948148,11.0780946699797,-881.914912548868,0,11.3991771948148,0.949931432901237,11.3991771948148,0,38.9859677988076,25414,133,1948.2421875,-9.33459624442503,1957.57678374443,1948.2421875,1,1,3,3,25414,0,0,25414,38.9859677988076,25414,0
0.303,1958.2585396931,0.561457949087329,0.0280728974543665,10.2534177368822,205.068354737644,11.3126950351406,0,2000,1962.890625,37.109375,11.3126950351406,11.0824849229946,1706.47715620928,0,11.3126950351406,0.942724586261715,11.3126950351406,0,39.1909996054687,25548,134,1962.890625,4.63208530689917,1958.2585396931,1962.890625,0,0,0,0,25548,0,0,25548,39.1909996054687,25548,0
0.304,1958.92367601643,0.54069057281566,0.027034528640783,10.2569003825272,205.138007650544,11.3158427637173,0,2000,1962.890625,37.109375,11.3158427637173,11.0856326515713,1422.06429684106,0,11.3158427637173,0.942986896976443,11.3158427637173,0,39.3961036450258,25682,134,1962.890625,3.96694898357123,1958.92367601643,1962.890625,1,1,3,3,25682,0,0,25682,39.3961036450258,25682,0
0.305,1959.5253405271,0.533014176925625,0.0266507088462813,10.2600506905383,205.201013810766,11.3189904922941,0,2000,1962.890625,37.109375,11.3189904922941,11.0887803801481,1185.05358070089,0,11.3189904922941,0.943249207691171,11.3189904922941,0,39.6012734767779,25816,134,1962.890625,3.36528447290152,1959.5253405271,1962.890625,0,0,0,2,25816,1,0,25816,39.6012734767779,25816,0
0.306,1960.10329476942,0.530215271140437,0.0265107635570219,10.2630768518746,205.261537037492,11.41301063356,0,2000,1948.2421875,51.7578125,11.41301063356,11.0919281087248,-1453.86159941593,0,11.41301063356,0.951084219463333,11.41301063356,0,39.806504873018,25949,133,1948.2421875,-11.8611072694209,1960.10329476942,1948.2421875,0,1,1,1,25949,0,0,25949,39.806504873018,25949,0
0.307,1960.7520562427,0.557896093213249,0.0278948046606625,10.2664737590052,205.329475180105,11.3265284738857,0,2000,1962.890625,37.109375,11.3265284738857,11.0963183617398,1229.85491715339,0,11.3265284738857,0.94387737282381,11.3265284738857,-1.77635683940025e-15,40.0117992511469,26083,134,1962.890625,2.13856875730221,1960.7520562427,1962.890625,1,0,2,2,26083,0,0,26083,40.0117992511469,26083,0
0.308,1961.40466430102,0.539639592275748,0.0269819796137874,10.2698908068081,205.397816136162,11.3296762024625,0,2000,1962.890625,37.109375,11.3296762024625,11.0994660903165,1024.87909762783,0,11.3296762024625,0.944139683538539,11.3296762024625,0,40.2171636521013,26217,134,1962.890625,1.48596069897508,1961.40466430102,1962.890625,0,1,1,1,26217,0,0,26217,40.2171636521013,26217,0
0.309,1962.00142886807,0.532899293113763,0.0266449646556881,10.2730154587743,205.460309175487,11.3328239310392,0,2000,1962.890625,37.109375,11.3328239310392,11.1026138188932,854.065914689857,0,11.3328239310392,0.944401994253267,11.3328239310392,-1.77635683940025e-15,40.4225929973509,26351,134,1962.890625,0.889196131930476,1962.00142886807,1962.890625,1,0,2,2,26351,0,0,26351,40.4225929973509,26351,0
0.31,1962.57732841505,0.530449758292211,0.0265224879146106,10.276030861751,205.52061723502,11.3359716596159,0,2000,1962.890625,37.109375,11.3359716596159,11.10576154747,711.72159557488,0,11.3359716596159,0.944664304967995,11.3359716596159,0,40.6280835670278,26485,134,1962.890625,0.313296584946329,1962.57732841505,1962.890625,0,1,1,1,26485,0,0,26485,40.6280835670278,26485,0
0.311,1963.14539572403,0.529598994689202,0.0264799497344601,10.2790052552254,205.580105104508,11.3391193881927,0,2000,1962.890625,37.109375,11.3391193881927,11.1089092760467,593.101329645734,0,11.3391193881927,0.944926615682724,11.3391193881927,-1.77635683940025e-15,40.833633969044,26619,134,1962.890625,-0.254770724026457,1963.14539572403,1962.890625,1,0,2,2,26619,0,0,26619,40.833633969044,26619,0
0.312,1963.71048723104,0.529344040682049,0.0264672020341024,10.2819640674371,205.639281348742,11.3422671167694,0,2000,1962.890625,37.109375,11.3422671167694,11.1120570046235,494.251108038111,0,11.3422671167694,0.945188926397452,11.3422671167694,0,41.0392436786602,26753,134,1962.890625,-0.81986223103695,1963.71048723104,1962.890625,0,1,1,1,26753,0,0,26753,41.0392436786602,26753,0
0.313,1964.27441308908,0.529311219423405,0.0264655609711703,10.2849167763251,205.698335526501,11.3454148453462,0,2000,1962.890625,37.109375,11.3454148453462,11.1152047332002,411.875923365093,0,11.3454148453462,0.945451237112181,11.3454148453462,-1.77635683940025e-15,41.2449124943685,26887,134,1962.890625,-1.3837880890751,1964.27441308908,1962.890625,1,0,2,2,26887,0,0,26887,41.2449124943685,26887,0
0.314,1964.83784848267,0.529361307572785,0.0264680653786392,10.2878669171472,205.757338342944,11.3485625739229,0,2000,1962.890625,37.109375,11.3485625739229,11.1183524617769,343.229936137577,0,11.3485625739229,0.945713547826909,11.3485625739229,0,41.4506403351699,27021,134,1962.890625,-1.94722348267055,1964.83784848267,1962.890625,0,1,1,1,27021,0,0,27021,41.4506403351699,27021,0
0.315,1965.40104572915,0.529442432477259,0.026472121623863,10.290815811034,205.81631622068,11.3517103024996,0,2000,1962.890625,37.109375,11.3517103024996,11.1215001903537,286.024946781314,0,11.3517103024996,0.945975858541637,11.3517103024996,-1.77635683940025e-15,41.6564271650434,27155,134,1962.890625,-2.51042072914947,1965.40104572915,1962.890625,1,0,2,2,27155,0,0,27155,41.6564271650434,27155,0
0.316,1965.96409958725,0.529535265875007,0.0264767632937504,10.2937639541409,205.875279082819,11.3548580310764,0,2000,1962.890625,37.109375,11.3548580310764,11.1246479189304,238.354122317762,0,11.3548580310764,0.946238169256366,11.3548580310764,0,41.8622729648055,27289,134,1962.890625,-3.07347458724689,1965.96409958725,1962.890625,0,1,1,1,27289,0,0,27289,41.8622729648055,27289,0
0.317,1966.52704610367,0.529632604639118,0.0264816302319559,10.2967115352082,205.934230704164,11.2671333469639,0,2000,1977.5390625,22.4609375,11.2671333469639,11.1277956475072,2640.0346852648,0,11.2671333469639,0.938927778913661,11.2671333469639,0,42.0681777216233,27424,135,1977.5390625,11.0120163963322,1966.52704610367,1977.5390625,0,0,0,0,27424,0,0,27424,42.0681777216233,27424,0
0.318,1967.0101968022,0.501069411976962,0.0250534705988481,10.29924130635,205.984826127,11.3599109637917,0,2000,1962.890625,37.109375,11.3599109637917,11.1297008516457,-241.377345612665,0,11.3599109637917,0.94665924698264,11.3599109637917,0,42.2741384260853,27558,134,1962.890625,-4.11957180220156,1967.0101968022,1962.890625,1,1,3,3,27558,0,0,27558,42.2741384260853,27558,0
0.319,1967.48603875729,0.519121623443355,0.0259560811721678,10.3017328090006,206.034656180013,11.3630586923684,0,2000,1962.890625,37.109375,11.3630586923684,11.1328485802225,-201.147788010554,0,11.3630586923684,0.946921557697369,11.3630586923684,-1.77635683940025e-15,42.4801474321742,27692,134,1962.890625,-4.59541375728782,1967.48603875729,1962.890625,0,0,0,0,27692,0,0,27692,42.4801474321742,27692,0
0.32,1968.01632257244,0.525910563296191,0.0262955281648096,10.3045093685639,206.090187371279,11.275334008256,0,2000,1977.5390625,22.4609375,11.275334008256,11.1359963087992,2273.78309332454,0,11.275334008256,0.939611167354664,11.275334008256,0,42.6862095812038,27827,135,1977.5390625,9.52273992756295,1968.01632257244,1977.5390625,1,0,2,3,27827,1,0,27827,42.6862095812038,27827,0
0.321,1968.4871363487,0.499840914706861,0.0249920457353431,10.3069745437318,206.139490874636,11.3681116250837,0,2000,1962.890625,37.109375,11.3681116250837,11.1379015129377,-546.587005562885,0,11.3681116250837,0.947342635423643,11.3681116250837,-1.77635683940025e-15,42.8923254940187,27961,134,1962.890625,-5.59651134870205,1968.4871363487,1962.890625,0,1,1,1,27961,0,0,27961,42.8923254940187,27961,0
0.322,1968.95821646234,0.518822588428042,0.0259411294214021,10.3094411134389,206.188822268779,11.3712593536605,0,2000,1962.890625,37.109375,11.3712593536605,11.1410492415145,-455.489171302404,0,11.3712593536605,0.947604946138372,11.3712593536605,0,43.098488877372,28095,134,1962.890625,-6.06759146234435,1968.95821646234,1962.890625,1,0,2,2,28095,0,0,28095,43.098488877372,28095,0
0.323,1969.48656294109,0.525958252496381,0.0262979126248191,10.3122075291325,206.244150582651,11.283534669548,0,2000,1977.5390625,22.4609375,11.283534669548,11.1441969700912,2061.83194058133,0,11.283534669548,0.940294555795667,11.283534669548,0,43.3047050768171,28230,135,1977.5390625,8.05249955891395,1969.48656294109,1977.5390625,1,1,3,3,28230,0,0,28230,43.3047050768171,28230,0
0.324,1969.95649392705,0.500018210741208,0.0250009105370604,10.3146680820212,206.293361640424,11.3763122863758,0,2000,1962.890625,37.109375,11.3763122863758,11.1461021742298,-723.212966182225,0,11.3763122863758,0.948026023864646,11.3763122863758,0,43.5109749012979,28364,134,1962.890625,-7.06586892704513,1969.95649392705,1962.890625,0,0,0,0,28364,0,0,28364,43.5109749012979,28364,0
0.325,1970.42708633038,0.519048593777399,0.0259524296888699,10.3171320980831,206.342641961662,11.2885876022633,0,2000,1977.5390625,22.4609375,11.2885876022633,11.1492499028065,1838.72877818148,0,11.2885876022633,0.940715633521941,11.2885876022633,0,43.7172921278784,28499,135,1977.5390625,7.11197616962227,1970.42708633038,1977.5390625,1,0,2,2,28499,0,0,28499,43.7172921278784,28499,0
0.326,1970.87539181254,0.497540470168079,0.024877023508404,10.3194794200986,206.389588401972,11.381365219091,0,2000,1962.890625,37.109375,11.381365219091,11.1511551069451,-909.132268182101,0,11.381365219091,0.948447101590921,11.381365219091,0,43.9236591295125,28633,134,1962.890625,-7.9847668125376,1970.87539181254,1962.890625,0,1,1,1,28633,0,0,28633,43.9236591295125,28633,0
0.327,1971.33782064932,0.518222341676798,0.0259111170838399,10.321900691826,206.43801383652,11.2936405349786,0,2000,1977.5390625,22.4609375,11.2936405349786,11.1543028355218,1683.79602651492,0,11.2936405349786,0.941136711248216,11.2936405349786,0,44.1300720876213,28768,135,1977.5390625,6.2012418506813,1971.33782064932,1977.5390625,0,0,0,0,28768,0,0,28768,44.1300720876213,28768,0
0.328,1971.78297954367,0.497329794261944,0.0248664897130972,10.3242315383463,206.484630766926,11.3864181518063,0,2000,1962.890625,37.109375,11.3864181518063,11.1562080396604,-1038.2428945709,0,11.3864181518063,0.948868179317195,11.3864181518063,0,44.3365342711062,28902,134,1962.890625,-8.89235454366758,1971.78297954367,1962.890625,1,1,3,3,28902,0,0,28902,44.3365342711062,28902,0
0.329,1972.24413240215,0.518241286941116,0.0259120643470558,10.326646129067,206.532922581339,11.2986934676939,0,2000,1977.5390625,22.4609375,11.2986934676939,11.1593557682371,1576.20383785758,0,11.2986934676939,0.94155778897449,11.2986934676939,0,44.5430421953433,29037,135,1977.5390625,5.29493009784596,1972.24413240215,1977.5390625,0,1,1,1,29037,0,0,29037,44.5430421953433,29037,0
0.33,1972.68871366132,0.497434561176033,0.0248717280588016,10.3289739510965,206.57947902193,11.3005986718324,0,2000,1977.5390625,22.4609375,11.3005986718324,11.1612609723757,1313.50319821465,0,11.3005986718324,0.941716555986036,11.3005986718324,0,44.7495992538038,29172,135,1977.5390625,4.85034883867729,1972.68871366132,1977.5390625,0,0,0,0,29172,0,0,29172,44.7495992538038,29172,0
0.331,1973.06984781731,0.48971594506761,0.0244857972533805,10.3309695648707,206.619391297413,11.3933762886602,0,2000,1962.890625,37.109375,11.3933762886602,11.1631661765142,-1346.82025148779,0,11.3933762886602,0.949448024055016,11.3933762886602,-1.77635683940025e-15,44.9561990093987,29306,134,1962.890625,-10.1792228173097,1973.06984781731,1962.890625,1,1,3,3,29306,0,0,29306,44.9561990093987,29306,0
0.332,1973.5069902732,0.51553608283763,0.0257768041418815,10.3332584374173,206.665168748346,11.3056516045477,0,2000,1977.5390625,22.4609375,11.3056516045477,11.166313905091,1319.05604042684,0,11.3056516045477,0.942137633712311,11.3056516045477,0,45.1628402354984,29441,135,1977.5390625,4.03207222680044,1973.5069902732,1977.5390625,0,1,1,1,29441,0,0,29441,45.1628402354984,29441,0
0.333,1973.94247145181,0.496558587670359,0.0248279293835179,10.3355386115365,206.71077223073,11.3075568086863,0,2000,1977.5390625,22.4609375,11.3075568086863,11.1682191092295,1099.21336702237,0,11.3075568086863,0.942296400723857,11.3075568086863,0,45.3695289885603,29576,135,1977.5390625,3.59659104818934,1973.94247145181,1977.5390625,0,0,0,0,29576,0,0,29576,45.3695289885603,29576,0
0.334,1974.32006278411,0.489521894974535,0.0244760947487267,10.3375156751291,206.750313502583,11.3094620128248,0,2000,1977.5390625,22.4609375,11.3094620128248,11.1701243133681,916.011139185306,0,11.3094620128248,0.942455167735403,11.3094620128248,0,45.5762598238689,29711,135,1977.5390625,3.21899971589323,1974.32006278411,1977.5390625,1,0,2,3,29711,1,0,29711,45.5762598238689,29711,0
0.335,1974.67603232214,0.486934145706196,0.0243467072853098,10.3393795272718,206.787590545435,11.4022396296526,0,2000,1962.890625,37.109375,11.4022396296526,11.1720295175066,-1678.06363401224,0,11.4022396296526,0.950186635804383,11.4022396296526,-1.77635683940025e-15,45.78302888572,29845,134,1962.890625,-11.7854073221356,1974.67603232214,1962.890625,0,1,1,1,29845,0,0,29845,45.78302888572,29845,0
0.336,1975.10359587065,0.514666437058434,0.0257333218529217,10.3416182447767,206.832364895534,11.3145149455401,0,2000,1977.5390625,22.4609375,11.3145149455401,11.1751772460834,1043.01988832313,0,11.3145149455401,0.942876245461678,11.3145149455401,0,45.9898377310265,29980,135,1977.5390625,2.43546662934614,1975.10359587065,1977.5390625,0,0,0,0,29980,0,0,29980,45.9898377310265,29980,0
