time_s,rpm,current_A,torque_Nm,back_emf_V,omega_rad_s,voltage_V,load_Nm,reference_rpm,measured_rpm,error_rpm,raw_voltage_V,integrator_V,derivative_rpm_s,aw_error_V,voltage_command_sat_V,duty_cycle,voltage_avg_V,pwm_error_V,shaft_angle_rad,encoder_count,encoder_delta_count,encoder_rpm,encoder_rpm_error,true_rpm,feedback_rpm
0.67685,999.967185050322,0.216935258836635,0.0108467629418317,5.23581593730826,104.716318746165,5.67887852661203,0,1000,996.09375,3.90625,5.67887852661203,5.65464588322825,-662.230738506936,0,5.67887852661203,0.473239877217669,5.67887852661203,0,58.7679545550151,38252,68,996.09375,-3.87343505032231,999.967185050322,996.09375
0.6769,999.96900309377,0.217159293684348,0.0108579646842174,5.2358254565615,104.71650913123,5.67887852661203,0,1000,996.09375,3.90625,5.67887852661203,5.65464588322825,-662.230738506936,0,5.67887852661203,0.473239877217669,5.67887852661203,0,58.7731903756887,38252,68,996.09375,-3.87525309377031,999.96900309377,996.09375
0.67695,999.970873186073,0.217372166714985,0.0108686083357493,5.2358352483419,104.716704966838,5.67887852661203,0,1000,996.09375,3.90625,5.67887852661203,5.65464588322825,-662.230738506936,0,5.67887852661203,0.473239877217669,5.67887852661203,0,58.778426206019,38252,68,996.09375,-3.87712318607339,999.970873186073,996.09375
0.677,999.972792724741,0.217574415820033,0.0108787207910016,5.23584529902286,104.716905980457,5.67920986646222,0,1000,996.09375,3.90625,5.67920986646222,5.65497722307843,-551.85894875578,0,5.67920986646222,0.473267488871851,5.67920986646222,0,58.7836620462717,38320,68,996.09375,-3.87904272474134,999.972792724741,996.09375
0.67705,999.97476020518,0.217774632757356,0.0108887316378678,5.23585560072635,104.717112014527,5.67920986646222,0,1000,996.09375,3.90625,5.67920986646222,5.65497722307843,-551.85894875578,0,5.67920986646222,0.473267488871851,5.67920986646222,0,58.7888978967008,38320,68,996.09375,-3.88101020518036,999.97476020518,996.09375
0.6771,999.97677417858,0.217964830771078,0.0108982415385539,5.23586614586641,104.717322917328,5.67920986646222,0,1000,996.09375,3.90625,5.67920986646222,5.65497722307843,-551.85894875578,0,5.67920986646222,0.473267488871851,5.67920986646222,0,58.7941337575543,38320,68,996.09375,-3.8830241785804,999.97677417858,996.09375
0.67715,999.978832308943,0.218145492705199,0.01090727463526,5.23587692221179,104.717538444236,5.67920986646222,0,1000,996.09375,3.90625,5.67920986646222,5.65497722307843,-551.85894875578,0,5.67920986646222,0.473267488871851,5.67920986646222,0,58.7993696290696,38320,68,996.09375,-3.88508230894342,999.978832308943,996.09375
0.6772,999.980932372857,0.218317078146098,0.0109158539073049,5.23588791812073,104.717758362415,5.67920986646222,0,1000,996.09375,3.90625,5.67920986646222,5.65497722307843,-551.85894875578,0,5.67920986646222,0.473267488871851,5.67920986646222,0,58.8046055114719,38320,68,996.09375,-3.88718237285673,999.980932372857,996.09375
0.67725,999.98307225407,0.218480024542791,0.0109240012271395,5.23589912251256,104.717982450251,5.67920986646222,0,1000,996.09375,3.90625,5.67920986646222,5.65497722307843,-551.85894875578,0,5.67920986646222,0.473267488871851,5.67920986646222,0,58.8098414049753,38320,68,996.09375,-3.88932225407018,999.98307225407,996.09375
0.6773,999.985249938334,0.218634748273242,0.0109317374136621,5.23591052484071,104.718210496814,5.67920986646222,0,1000,996.09375,3.90625,5.67920986646222,5.65497722307843,-551.85894875578,0,5.67920986646222,0.473267488871851,5.67920986646222,0,58.8150773097829,38320,68,996.09375,-3.89149993833416,999.985249938334,996.09375
