time_s,rpm,current_A,torque_Nm,back_emf_V,omega_rad_s,voltage_V,load_Nm
0.35893696465625,2090.56842423428,0.528047796327148,0.0264023898163574,10.9461906723354,218.923813446707,12,0
0.35898696465625,2090.5899505793,0.527990659235926,0.0263995329617963,10.9463033840143,218.926067680286,12,0
0.35903696465625,2090.61146221255,0.527933561193942,0.0263966780596971,10.9464160186626,218.928320373252,12,0
0.35908696465625,2090.63295914409,0.527876502174509,0.0263938251087254,10.946528576333,218.930571526659,12,0
0.35913696465625,2090.65444138397,0.527819482150957,0.0263909741075478,10.9466410570779,218.932821141559,12,0
0.35918696465625,2090.67590894223,0.527762501096635,0.0263881250548318,10.9467534609501,218.935069219003,12,0
0.35923696465625,2090.69736182891,0.527705558984912,0.0263852779492456,10.9468657880021,218.937315760042,12,0
0.35928696465625,2090.71880005402,0.527648655789171,0.0263824327894586,10.9469780382863,218.939560765726,12,0
0.35933696465625,2090.74022362759,0.527591791482817,0.0263795895741409,10.9470902118552,218.941804237104,12,0
0.35938696465625,2090.76163255964,0.527534966039272,0.0263767483019636,10.9472023087613,218.944046175226,12,0
0.35943696465625,2090.78302686017,0.527478179431975,0.0263739089715988,10.9473143290569,218.946286581138,12,0
0.35948696465625,2090.80440653918,0.527421431634385,0.0263710715817193,10.9474262727944,218.948525455888,12,0
0.35953696465625,2090.82577160666,0.527364722619978,0.0263682361309989,10.9475381400261,218.950762800523,12,0
0.35958696465625,2090.8471220726,0.527308052362248,0.0263654026181124,10.9476499308044,218.952998616088,12,0
0.35963696465625,2090.86845794697,0.527251420834708,0.0263625710417354,10.9477616451814,218.955232903628,12,0
0.35968696465625,2090.88977923976,0.527194828010888,0.0263597414005444,10.9478732832093,218.957465664187,12,0
0.35973696465625,2090.91108596092,0.527138273864338,0.0263569136932169,10.9479848449405,218.959696898809,12,0
0.35978696465625,2090.93237812042,0.527081758368623,0.0263540879184311,10.9480963304269,218.961926608538,12,0
0.35983696465625,2090.9536557282,0.527025281497329,0.0263512640748664,10.9482077397207,218.964154794414,12,0
0.35988696465625,2090.97491879421,0.526968843224058,0.0263484421612029,10.948319072874,218.96638145748,12,0
0.35993696465625,2090.99616732839,0.526912443522432,0.0263456221761216,10.9484303299388,218.968606598777,12,0
0.35998696465625,2091.01740134068,0.52685608236609,0.0263428041183045,10.9485415109672,218.970830219343,12,0
0.36003696465625,2091.03862084099,0.526799759728688,0.0263399879864344,10.948652616011,218.973052320219,12,0
0.36008696465625,2091.05982583924,0.526743475583901,0.0263371737791951,10.9487636451222,218.975272902444,12,0
0.36013696465625,2091.08101634535,0.526687229905423,0.0263343614952711,10.9488745983527,218.977491967054,12,0
0.36018696465625,2091.10219236921,0.526631022666964,0.0263315511333482,10.9489854757544,218.979709515088,12,0
0.36023696465625,2091.12335392074,0.526574853842253,0.0263287426921126,10.9490962773791,218.981925547581,12,0
0.36028696465625,2091.14450100981,0.526518723405037,0.0263259361702519,10.9492070032785,218.98414006557,12,0
0.36033696465625,2091.16563364631,0.526462631329081,0.0263231315664541,10.9493176535045,218.98635307009,12,0
0.36038696465625,2091.18675184012,0.526406577588168,0.0263203288794084,10.9494282281087,218.988564562174,12,0
0.36043696465625,2091.20785560111,0.526350562156099,0.0263175281078049,10.9495387271429,218.990774542857,12,0
0.36048696465625,2091.22894493915,0.526294585006691,0.0263147292503345,10.9496491506586,218.992983013172,12,0
0.36053696465625,2091.25001986408,0.526238646113781,0.0263119323056891,10.9497594987075,218.99518997415,12,0
0.36058696465625,2091.27108038577,0.526182745451224,0.0263091372725612,10.9498697713412,218.997395426824,12,0
0.36063696465625,2091.29212651405,0.526126882992892,0.0263063441496446,10.9499799686112,218.999599372224,12,0
0.36068696465625,2091.31315825876,0.526071058712675,0.0263035529356338,10.950090090569,219.00180181138,12,0
0.36073696465625,2091.33417562973,0.526015272584481,0.026300763629224,10.9502001372661,219.004002745321,12,0
0.36078696465625,2091.35517863679,0.525959524582235,0.0262979762291118,10.9503101087539,219.006202175077,12,0
0.36083696465625,2091.37616728975,0.525903814679882,0.0262951907339941,10.9504200050838,219.008400101675,12,0
0.36088696465625,2091.39714159842,0.525848142851382,0.0262924071425691,10.9505298263072,219.010596526143,12,0
0.36093696465625,2091.41810157261,0.525792509070715,0.0262896254535357,10.9506395724754,219.012791449507,12,0
0.36098696465625,2091.43904722211,0.525736913311877,0.0262868456655938,10.9507492436397,219.014984872794,12,0
0.36103696465625,2091.45997855671,0.525681355548884,0.0262840677774442,10.9508588398514,219.017176797027,12,0
0.36108696465625,2091.48089558619,0.525625835755767,0.0262812917877884,10.9509683611616,219.019367223233,12,0
0.36113696465625,2091.50179832034,0.525570353906578,0.0262785176953289,10.9510778076217,219.021556152434,12,0
0.36118696465625,2091.52268676892,0.525514909975383,0.0262757454987692,10.9511871792827,219.023743585654,12,0
0.36123696465625,2091.54356094169,0.525459503936269,0.0262729751968135,10.9512964761957,219.025929523915,12,0
0.36128696465625,2091.56442084841,0.52540413576334,0.026270206788167,10.9514056984119,219.028113968239,12,0
0.36133696465625,2091.58526649884,0.525348805430715,0.0262674402715358,10.9515148459823,219.030296919646,12,0
0.36138696465625,2091.6060979027,0.525293512912534,0.0262646756456267,10.9516239189579,219.032478379158,12,0
0.36143696465625,2091.62691506975,0.525238258182954,0.0262619129091477,10.9517329173897,219.034658347794,12,0
0.36148696465625,2091.64771800971,0.525183041216148,0.0262591520608074,10.9518418413286,219.036836826572,12,0
0.36153696465625,2091.66850673231,0.525127861986309,0.0262563930993154,10.9519506908256,219.039013816511,12,0
0.36158696465625,2091.68928124725,0.525072720467645,0.0262536360233823,10.9520594659314,219.041189318629,12,0
0.36163696465625,2091.71004156425,0.525017616634384,0.0262508808317192,10.9521681666971,219.043363333942,12,0
0.36168696465625,2091.73078769302,0.52496255046077,0.0262481275230385,10.9522767931733,219.045535863466,12,0
0.36173696465625,2091.75151964325,0.524907521921066,0.0262453760960533,10.9523853454108,219.047706908217,12,0
0.36178696465625,2091.77223742462,0.524852530989551,0.0262426265494776,10.9524938234605,219.049876469209,12,0
0.36183696465625,2091.79294104683,0.524797577640523,0.0262398788820262,10.9526022273729,219.052044547457,12,0
0.36188696465625,2091.81363051955,0.524742661848297,0.0262371330924148,10.9527105571987,219.054211143974,12,0
0.36193696465625,2091.83430585246,0.524687783587205,0.0262343891793603,10.9528188129886,219.056376259773,12,0
0.36198696465625,2091.8549670552,0.524632942831598,0.0262316471415799,10.9529269947932,219.058539895865,12,0
0.36203696465625,2091.87561413745,0.524578139555842,0.0262289069777921,10.9530351026631,219.060702053262,12,0
0.36208696465625,2091.89624710885,0.524523373734324,0.0262261686867162,10.9531431366487,219.062862732974,12,0
0.36213696465625,2091.91686597904,0.524468645341445,0.0262234322670723,10.9532510968006,219.065021936012,12,0
0.36218696465625,2091.93747075767,0.524413954351627,0.0262206977175813,10.9533589831692,219.067179663384,12,0
0.36223696465625,2091.95806145436,0.524359300739305,0.0262179650369653,10.9534667958049,219.069335916099,12,0
0.36228696465625,2091.97863807874,0.524304684478937,0.0262152342239468,10.9535745347582,219.071490695165,12,0
0.36233696465625,2091.99920064042,0.524250105544993,0.0262125052772497,10.9536822000794,219.073644001589,12,0
0.36238696465625,2092.01974914902,0.524195563911965,0.0262097781955982,10.9537897918189,219.075795836377,12,0
0.36243696465625,2092.04028361414,0.524141059554359,0.0262070529777179,10.9538973100268,219.077946200536,12,0
0.36248696465625,2092.06080404537,0.5240865924467,0.026204329622335,10.9540047547535,219.08009509507,12,0
0.36253696465625,2092.08131045232,0.524032162563531,0.0262016081281765,10.9541121260492,219.082242520984,12,0
0.36258696465625,2092.10180284455,0.523977769879411,0.0261988884939705,10.954219423964,219.08438847928,12,0
0.36263696465625,2092.12228123166,0.523923414368917,0.0261961707184458,10.9543266485482,219.086532970964,12,0
0.36268696465625,2092.14274562322,0.523869096006644,0.0261934548003322,10.9544337998518,219.088675997036,12,0
0.36273696465625,2092.16319602878,0.523814814767203,0.0261907407383602,10.9545408779249,219.090817558498,12,0
0.36278696465625,2092.1836324579,0.523760570625224,0.0261880285312612,10.9546478828176,219.092957656352,12,0
0.36283696465625,2092.20405492015,0.523706363555353,0.0261853181777676,10.9547548145799,219.095096291597,12,0
0.36288696465625,2092.22446342506,0.523652193532253,0.0261826096766127,10.9548616732617,219.097233465234,12,0
0.36293696465625,2092.24485798217,0.523598060530607,0.0261799030265303,10.954968458913,219.09936917826,12,0
0.36298696465625,2092.26523860102,0.523543964525112,0.0261771982262556,10.9550751715837,219.101503431675,12,0
0.36303696465625,2092.28560529112,0.523489905490483,0.0261744952745242,10.9551818113238,219.103636226476,12,0
0.36308696465625,2092.30595806201,0.523435883401455,0.0261717941700727,10.9552883781829,219.105767563659,12,0
0.36313696465625,2092.32629692319,0.523381898232777,0.0261690949116388,10.9553948722111,219.107897444221,12,0
0.36318696465625,2092.34662188417,0.523327949959216,0.0261663974979608,10.9555012934579,219.110025869158,12,0
0.36323696465625,2092.36693295445,0.523274038555558,0.0261637019277779,10.9556076419732,219.112152839464,12,0
0.36328696465625,2092.38723014352,0.523220163996604,0.0261610081998302,10.9557139178066,219.114278356133,12,0
0.36333696465625,2092.40751346087,0.523166326257174,0.0261583163128587,10.955820121008,219.116402420159,12,0
0.36338696465625,2092.42778291599,0.523112525312104,0.0261556262656052,10.9559262516267,219.118525032535,12,0
0.36343696465625,2092.44803851833,0.523058761136248,0.0261529380568124,10.9560323097126,219.120646194252,12,0
0.36348696465625,2092.46828027738,0.523005033704476,0.0261502516852238,10.9561382953151,219.122765906302,12,0
0.36353696465625,2092.48850820258,0.522951342991677,0.0261475671495838,10.9562442084838,219.124884169677,12,0
0.36358696465625,2092.50872230341,0.522897688972755,0.0261448844486377,10.9563500492682,219.127000985365,12,0
0.36363696465625,2092.52892258929,0.522844071622632,0.0261422035811316,10.9564558177178,219.129116354356,12,0
0.36368696465625,2092.54910906969,0.52279049091625,0.0261395245458125,10.956561513882,219.13123027764,12,0
0.36373696465625,2092.56928175402,0.522736946828562,0.0261368473414281,10.9566671378102,219.133342756204,12,0
0.36378696465625,2092.58944065173,0.522683439334545,0.0261341719667272,10.9567726895517,219.135453791035,12,0
0.36383696465625,2092.60958577223,0.522629968409187,0.0261314984204594,10.956878169156,219.13756338312,12,0
0.36388696465625,2092.62971712493,0.522576534027498,0.0261288267013749,10.9569835766723,219.139671533446,12,0
0.36393696465625,2092.64983471925,0.522523136164501,0.0261261568082251,10.9570889121498,219.141778242996,12,0
0.36398696465625,2092.66993856459,0.52246977479524,0.026123488739762,10.9571941756379,219.143883512758,12,0
0.36403696465625,2092.69002867035,0.522416449894773,0.0261208224947386,10.9572993671856,219.145987343713,12,0
0.36408696465625,2092.71010504591,0.522363161438175,0.0261181580719088,10.9574044868423,219.148089736846,12,0
0.36413696465625,2092.73016770067,0.522309909400542,0.0261154954700271,10.9575095346569,219.150190693139,12,0
0.36418696465625,2092.75021664399,0.522256693756981,0.0261128346878491,10.9576145106787,219.152290213574,12,0
0.36423696465625,2092.77025188525,0.522203514482621,0.0261101757241311,10.9577194149566,219.154388299132,12,0
